grandprix,year,driver_name,driver_code,driver_number,track,track_type,wet_dry,fastest_lap_time,avg_lap_time,avg_sector_1_time,avg_sector_2_time,avg_sector_3_time,pitstops,grid_position,finished_position
Canadian Grand Prix,2024,Logan SARGEANT,SAR,2,Montreal,circuit,wet,86.484,93.0379090909091,27.475,30.356454545454543,35.20645454545455,0,13.0,
Canadian Grand Prix,2024,Daniel RICCIARDO,RIC,3,Montreal,circuit,wet,77.076,90.55540298507462,26.08255072463768,28.668898550724638,36.04991304347826,2,5.0,8.0
Canadian Grand Prix,2024,Lando NORRIS,NOR,4,Montreal,circuit,wet,75.558,89.93114925373133,25.849652173913043,28.65814492753623,36.00066666666667,2,3.0,2.0
Canadian Grand Prix,2024,Pierre GASLY,GAS,10,Montreal,circuit,wet,77.013,90.19907462686567,26.14417391304348,28.75353623188406,35.78760869565217,2,15.0,9.0
Canadian Grand Prix,2024,Sergio PEREZ,PER,11,Montreal,circuit,wet,78.819,91.3448125,26.8525,29.0713,35.89036,2,16.0,
Canadian Grand Prix,2024,Fernando ALONSO,ALO,14,Montreal,circuit,wet,76.303,90.19697014925373,26.114231884057972,28.609927536231886,35.94465217391304,2,6.0,6.0
Canadian Grand Prix,2024,Charles LECLERC,LEC,16,Montreal,circuit,wet,86.012,95.08469444444444,27.797410256410256,29.977282051282053,37.83802564102564,3,11.0,
Canadian Grand Prix,2024,Lance STROLL,STR,18,Montreal,circuit,wet,76.762,90.34188059701492,25.956840579710143,28.74723188405797,35.99839130434783,2,9.0,7.0
Canadian Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Montreal,circuit,wet,76.499,90.1708,26.152478260869565,28.557144927536232,36.12157971014493,4,14.0,12.0
Canadian Grand Prix,2024,Yuki TSUNODA,TSU,22,Montreal,circuit,wet,77.309,91.07307352941177,26.041637681159422,29.091579710144927,35.96701449275363,1,8.0,14.0
Canadian Grand Prix,2024,Alexander ALBON,ALB,23,Montreal,circuit,wet,79.359,91.21869387755103,26.989078431372548,28.851745098039217,35.79158823529412,2,10.0,
Canadian Grand Prix,2024,ZHOU Guanyu,ZHO,24,Montreal,circuit,wet,77.325,91.34695384615384,26.741441176470587,28.852176470588237,36.72832352941176,3,20.0,15.0
Canadian Grand Prix,2024,Nico HULKENBERG,HUL,27,Montreal,circuit,wet,76.683,90.403,26.081840579710143,28.601289855072466,36.07942028985507,3,19.0,11.0
Canadian Grand Prix,2024,Esteban OCON,OCO,31,Montreal,circuit,wet,77.012,90.67727941176472,26.06349275362319,28.79576811594203,35.8554347826087,1,18.0,10.0
Canadian Grand Prix,2024,Lewis HAMILTON,HAM,44,Montreal,circuit,wet,74.856,89.81331818181819,26.081898550724638,28.31676811594203,36.074985507246375,3,7.0,4.0
Canadian Grand Prix,2024,Carlos SAINZ,SAI,55,Montreal,circuit,wet,78.957,91.15297959183674,27.057431372549022,28.817117647058822,35.709941176470586,2,12.0,
Canadian Grand Prix,2024,George RUSSELL,RUS,63,Montreal,circuit,wet,74.895,89.96683333333333,26.063884057971013,28.33089855072464,36.16349275362319,3,1.0,3.0
Canadian Grand Prix,2024,Valtteri BOTTAS,BOT,77,Montreal,circuit,wet,77.25,90.70279411764706,26.252391304347825,28.835971014492753,35.73202898550725,1,17.0,13.0
Canadian Grand Prix,2024,Oscar PIASTRI,PIA,81,Montreal,circuit,wet,76.247,90.23168656716418,26.062579710144927,28.625710144927535,35.88660869565217,2,4.0,5.0
Spanish Grand Prix,2024,Max VERSTAPPEN,VER,1,Catalunya,circuit,wet,77.776,79.71953968253969,24.1758,32.05946153846154,24.02690769230769,2,2.0,1.0
Spanish Grand Prix,2024,Logan SARGEANT,SAR,2,Catalunya,circuit,wet,80.172,82.1864262295082,24.81620634920635,32.99880952380953,24.94031746031746,2,20.0,20.0
Spanish Grand Prix,2024,Daniel RICCIARDO,RIC,3,Catalunya,circuit,wet,79.45,81.47016129032258,24.57815625,32.821515625,24.671046875000002,2,18.0,15.0
Spanish Grand Prix,2024,Lando NORRIS,NOR,4,Catalunya,circuit,wet,77.115,79.7411746031746,24.023707692307692,32.14056923076923,24.12023076923077,2,1.0,2.0
Spanish Grand Prix,2024,Pierre GASLY,GAS,10,Catalunya,circuit,wet,79.045,80.55973015873016,24.40936923076923,32.3662,24.388553846153847,2,7.0,9.0
Spanish Grand Prix,2024,Sergio PEREZ,PER,11,Catalunya,circuit,wet,77.785,80.29817741935484,24.54931746031746,32.26201538461538,24.3078,3,8.0,8.0
Spanish Grand Prix,2024,Fernando ALONSO,ALO,14,Catalunya,circuit,wet,78.334,81.02414516129032,24.41321875,32.68003125,24.47759375,2,11.0,12.0
Spanish Grand Prix,2024,Charles LECLERC,LEC,16,Catalunya,circuit,wet,77.897,80.02436507936508,24.04176923076923,32.29370769230769,24.24164615384615,2,5.0,5.0
Spanish Grand Prix,2024,Lance STROLL,STR,18,Catalunya,circuit,wet,79.318,81.22246774193547,24.578765625,32.70596875,24.52578125,2,14.0,14.0
Spanish Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Catalunya,circuit,wet,79.805,81.55425806451613,24.655328125,32.8873125,24.713328125,2,16.0,17.0
Spanish Grand Prix,2024,Yuki TSUNODA,TSU,22,Catalunya,circuit,wet,79.447,81.54290163934427,24.824921875,32.847921875,24.730390625,3,17.0,19.0
Spanish Grand Prix,2024,Alexander ALBON,ALB,23,Catalunya,circuit,wet,79.132,81.72283870967742,24.673546875,32.906453125,24.677125,2,19.0,18.0
Spanish Grand Prix,2024,ZHOU Guanyu,ZHO,24,Catalunya,circuit,wet,78.771,81.03916129032258,24.476203125,32.64396875,24.515,2,15.0,13.0
Spanish Grand Prix,2024,Nico HULKENBERG,HUL,27,Catalunya,circuit,wet,78.609,80.74004761904762,24.41615625,32.563384615384614,24.359646153846153,2,13.0,11.0
Spanish Grand Prix,2024,Esteban OCON,OCO,31,Catalunya,circuit,wet,78.982,80.76917460317459,24.370453125,32.46929230769231,24.477184615384616,2,9.0,10.0
Spanish Grand Prix,2024,Lewis HAMILTON,HAM,44,Catalunya,circuit,wet,77.809,79.98492063492064,24.02723076923077,32.260953846153846,24.228369230769232,2,3.0,3.0
Spanish Grand Prix,2024,Carlos SAINZ,SAI,55,Catalunya,circuit,wet,78.539,80.13514285714285,24.120123076923075,32.37113846153846,24.20366153846154,2,6.0,6.0
Spanish Grand Prix,2024,George RUSSELL,RUS,63,Catalunya,circuit,wet,78.29,80.00615873015873,24.178723076923077,32.252323076923076,24.184015384615385,2,4.0,4.0
Spanish Grand Prix,2024,Valtteri BOTTAS,BOT,77,Catalunya,circuit,wet,79.608,81.6888064516129,24.660765625,32.88340625,24.698625,2,12.0,16.0
Spanish Grand Prix,2024,Oscar PIASTRI,PIA,81,Catalunya,circuit,wet,77.874,80.15871428571428,24.28215625,32.238830769230766,24.20863076923077,2,10.0,7.0
Austrian Grand Prix,2024,Max VERSTAPPEN,VER,1,Spielberg,circuit,wet,67.719,70.82574626865672,18.5879,31.61631428571428,21.481514285714283,3,1.0,5.0
Austrian Grand Prix,2024,Logan SARGEANT,SAR,2,Spielberg,circuit,wet,70.406,72.39172307692309,18.80430882352941,32.42445588235294,22.072735294117646,3,19.0,19.0
Austrian Grand Prix,2024,Daniel RICCIARDO,RIC,3,Spielberg,circuit,wet,70.426,71.60558823529412,18.10050724637681,32.01074285714286,21.956042857142858,2,11.0,9.0
Austrian Grand Prix,2024,Lando NORRIS,NOR,4,Spielberg,circuit,wet,68.016,71.20755737704918,18.091158730158728,31.71147619047619,21.906619047619046,2,2.0,20.0
Austrian Grand Prix,2024,Pierre GASLY,GAS,10,Spielberg,circuit,wet,69.609,71.62310294117647,18.131385714285713,32.102671428571426,21.84387142857143,2,13.0,10.0
Austrian Grand Prix,2024,Sergio PEREZ,PER,11,Spielberg,circuit,wet,69.694,71.46264705882353,18.261314285714285,31.9945,21.761971428571428,2,8.0,7.0
Austrian Grand Prix,2024,Fernando ALONSO,ALO,14,Spielberg,circuit,wet,67.694,71.99286363636364,18.713652173913044,32.27053623188406,21.922333333333334,3,15.0,18.0
Austrian Grand Prix,2024,Charles LECLERC,LEC,16,Spielberg,circuit,wet,69.584,70.99822727272726,18.690685714285713,31.859414285714287,21.560885714285714,4,6.0,11.0
Austrian Grand Prix,2024,Lance STROLL,STR,18,Spielberg,circuit,wet,70.143,71.88226865671642,18.19333333333333,32.340739130434784,21.812304347826085,2,17.0,13.0
Austrian Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Spielberg,circuit,wet,70.125,71.61252941176471,18.12317142857143,32.07844285714285,21.8602,2,12.0,8.0
Austrian Grand Prix,2024,Yuki TSUNODA,TSU,22,Spielberg,circuit,wet,70.318,71.8798656716418,18.40486956521739,32.119521739130434,21.879202898550723,2,14.0,14.0
Austrian Grand Prix,2024,Alexander ALBON,ALB,23,Spielberg,circuit,wet,70.364,71.88338805970149,18.304264705882353,32.24995652173913,21.819913043478262,2,16.0,15.0
Austrian Grand Prix,2024,ZHOU Guanyu,ZHO,24,Spielberg,circuit,wet,70.47,72.3058656716418,18.558205882352944,32.33275362318841,21.921971014492755,2,20.0,17.0
Austrian Grand Prix,2024,Nico HULKENBERG,HUL,27,Spielberg,circuit,wet,70.215,71.49111764705881,18.224478260869567,32.00584285714286,21.753800000000002,2,9.0,6.0
Austrian Grand Prix,2024,Esteban OCON,OCO,31,Spielberg,circuit,wet,69.649,71.73619117647058,18.251257142857142,32.23072857142857,21.70972857142857,2,10.0,12.0
Austrian Grand Prix,2024,Lewis HAMILTON,HAM,44,Spielberg,circuit,wet,69.562,71.04904411764706,18.2817,31.798114285714284,21.50732857142857,2,5.0,4.0
Austrian Grand Prix,2024,Carlos SAINZ,SAI,55,Spielberg,circuit,wet,69.282,70.86394117647058,18.195542857142858,31.65508571428571,21.461871428571428,2,4.0,3.0
Austrian Grand Prix,2024,George RUSSELL,RUS,63,Spielberg,circuit,wet,69.164,70.81594117647059,18.102057971014492,31.842614285714287,21.327614285714287,2,3.0,1.0
Austrian Grand Prix,2024,Valtteri BOTTAS,BOT,77,Spielberg,circuit,wet,70.449,71.99194029850746,18.433463768115942,32.21563768115942,21.83285507246377,2,18.0,16.0
Austrian Grand Prix,2024,Oscar PIASTRI,PIA,81,Spielberg,circuit,wet,68.697,70.81360294117647,18.189685714285716,31.722428571428573,21.341514285714286,2,7.0,2.0
British Grand Prix,2024,Max VERSTAPPEN,VER,1,Silverstone,circuit,wet,88.952,94.17006122448979,31.038823529411765,38.05141176470588,26.043352941176472,2,4.0,2.0
British Grand Prix,2024,Logan SARGEANT,SAR,2,Silverstone,circuit,wet,89.972,95.75530612244899,31.467745098039217,38.88333333333333,26.39886274509804,2,12.0,11.0
British Grand Prix,2024,Daniel RICCIARDO,RIC,3,Silverstone,circuit,wet,90.735,96.0034375,31.38126,39.14976,26.5546,2,15.0,13.0
British Grand Prix,2024,Lando NORRIS,NOR,4,Silverstone,circuit,wet,89.262,94.31640816326531,31.02278431372549,38.23076470588235,25.986823529411765,2,3.0,3.0
British Grand Prix,2024,Pierre GASLY,GAS,10,Silverstone,circuit,wet,,,,,,0,20.0,
British Grand Prix,2024,Sergio PEREZ,PER,11,Silverstone,circuit,wet,89.707,97.03095555555555,32.69887755102041,39.52730612244898,26.867816326530612,4,19.0,17.0
British Grand Prix,2024,Fernando ALONSO,ALO,14,Silverstone,circuit,wet,89.71,95.23471428571429,31.204803921568626,38.73292156862745,26.339960784313725,2,10.0,8.0
British Grand Prix,2024,Charles LECLERC,LEC,16,Silverstone,circuit,wet,89.748,96.31172340425532,32.05014,39.22642,26.480819999999998,3,11.0,14.0
British Grand Prix,2024,Lance STROLL,STR,18,Silverstone,circuit,wet,89.897,95.24238775510204,31.139117647058825,38.67268627450981,26.355254901960784,2,8.0,7.0
British Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Silverstone,circuit,wet,90.093,95.59797959183675,31.32329411764706,38.974333333333334,26.43827450980392,2,17.0,12.0
British Grand Prix,2024,Yuki TSUNODA,TSU,22,Silverstone,circuit,wet,90.229,95.57485714285714,31.237490196078433,38.89770588235294,26.438392156862744,2,13.0,10.0
British Grand Prix,2024,Alexander ALBON,ALB,23,Silverstone,circuit,wet,89.718,95.25961224489795,31.318941176470588,38.70721568627451,26.324,2,9.0,9.0
British Grand Prix,2024,ZHOU Guanyu,ZHO,24,Silverstone,circuit,wet,91.014,97.93457777777778,33.153510204081634,39.85016326530612,26.98212244897959,4,14.0,18.0
British Grand Prix,2024,Nico HULKENBERG,HUL,27,Silverstone,circuit,wet,89.836,95.18834693877551,31.144803921568627,38.725725490196076,26.259176470588237,2,6.0,6.0
British Grand Prix,2024,Esteban OCON,OCO,31,Silverstone,circuit,wet,90.875,97.23533333333333,32.626551020408165,39.46181632653061,26.986918367346938,4,18.0,16.0
British Grand Prix,2024,Lewis HAMILTON,HAM,44,Silverstone,circuit,wet,89.438,94.13816326530613,31.04221568627451,38.11464705882353,25.961274509803925,2,2.0,1.0
British Grand Prix,2024,Carlos SAINZ,SAI,55,Silverstone,circuit,wet,88.293,94.6815625,31.464019607843138,38.42760784313725,26.10205882352941,3,7.0,5.0
British Grand Prix,2024,George RUSSELL,RUS,63,Silverstone,circuit,wet,91.298,95.2298064516129,31.11746875,38.4639375,26.55815625,1,1.0,
British Grand Prix,2024,Valtteri BOTTAS,BOT,77,Silverstone,circuit,wet,91.277,96.51239583333334,31.601660000000003,39.40554,26.6846,2,16.0,15.0
British Grand Prix,2024,Oscar PIASTRI,PIA,81,Silverstone,circuit,wet,88.748,94.40077551020408,30.996254901960782,38.23549019607843,26.091392156862746,2,5.0,4.0
Hungarian Grand Prix,2024,Max VERSTAPPEN,VER,1,Hungaroring,circuit,dry,80.908,83.78991044776119,30.551028985507248,29.996927536231883,23.727434782608697,2,3.0,5.0
Hungarian Grand Prix,2024,Logan SARGEANT,SAR,2,Hungaroring,circuit,dry,80.561,85.11524615384616,31.120514705882357,30.53820588235294,24.178882352941176,3,14.0,17.0
Hungarian Grand Prix,2024,Daniel RICCIARDO,RIC,3,Hungaroring,circuit,dry,82.64,84.8874696969697,30.73129411764706,30.55844117647059,24.0865,2,9.0,12.0
Hungarian Grand Prix,2024,Lando NORRIS,NOR,4,Hungaroring,circuit,dry,81.712,83.49228358208956,30.62072058823529,29.68114492753623,23.68940579710145,2,1.0,2.0
Hungarian Grand Prix,2024,Pierre GASLY,GAS,10,Hungaroring,circuit,dry,83.34,85.77374193548387,30.90409375,31.002875,24.3635625,1,20.0,
Hungarian Grand Prix,2024,Sergio PEREZ,PER,11,Hungaroring,circuit,dry,81.096,83.91262686567164,30.45363768115942,30.17789855072464,23.7791884057971,2,16.0,7.0
Hungarian Grand Prix,2024,Fernando ALONSO,ALO,14,Hungaroring,circuit,dry,83.063,84.60376119402986,30.736681159420293,30.432275362318844,23.940797101449274,2,7.0,11.0
Hungarian Grand Prix,2024,Charles LECLERC,LEC,16,Hungaroring,circuit,dry,82.182,83.69571641791045,30.520710144927538,29.811188405797104,23.8776231884058,2,6.0,4.0
Hungarian Grand Prix,2024,Lance STROLL,STR,18,Hungaroring,circuit,dry,82.338,84.48094029850746,30.621695652173912,30.413811594202897,23.995579710144927,2,8.0,10.0
Hungarian Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Hungaroring,circuit,dry,83.553,85.2669696969697,30.883470588235294,30.61289705882353,24.289720588235294,2,15.0,15.0
Hungarian Grand Prix,2024,Yuki TSUNODA,TSU,22,Hungaroring,circuit,dry,83.533,84.74332352941177,30.574550724637678,30.46785507246377,23.946028985507247,1,10.0,9.0
Hungarian Grand Prix,2024,Alexander ALBON,ALB,23,Hungaroring,circuit,dry,83.93,85.14521212121213,30.975514705882354,30.61348529411765,24.080382352941175,2,13.0,14.0
Hungarian Grand Prix,2024,ZHOU Guanyu,ZHO,24,Hungaroring,circuit,dry,83.487,85.47399999999999,31.058191176470586,30.70083823529412,24.235441176470587,2,18.0,19.0
Hungarian Grand Prix,2024,Nico HULKENBERG,HUL,27,Hungaroring,circuit,dry,83.461,85.07909090909091,30.810676470588238,30.62472058823529,24.141838235294117,2,11.0,13.0
Hungarian Grand Prix,2024,Esteban OCON,OCO,31,Hungaroring,circuit,dry,81.61,85.2558923076923,31.03785294117647,30.662279411764704,24.27791176470588,3,19.0,18.0
Hungarian Grand Prix,2024,Lewis HAMILTON,HAM,44,Hungaroring,circuit,dry,82.153,83.66110447761194,30.594739130434778,29.853101449275364,23.706188405797104,2,5.0,3.0
Hungarian Grand Prix,2024,Carlos SAINZ,SAI,55,Hungaroring,circuit,dry,81.441,83.73383582089552,30.60317391304348,29.88195652173913,23.756826086956522,2,4.0,6.0
Hungarian Grand Prix,2024,George RUSSELL,RUS,63,Hungaroring,circuit,dry,80.305,84.0099552238806,30.578304347826084,30.01746376811594,23.85991304347826,2,17.0,8.0
Hungarian Grand Prix,2024,Valtteri BOTTAS,BOT,77,Hungaroring,circuit,dry,82.792,85.25384848484849,30.894338235294118,30.667176470588235,24.202720588235294,2,12.0,16.0
Hungarian Grand Prix,2024,Oscar PIASTRI,PIA,81,Hungaroring,circuit,dry,81.716,83.45343283582089,30.520782608695654,29.768000000000004,23.700246376811595,2,2.0,1.0
Belgian Grand Prix,2024,Max VERSTAPPEN,VER,1,Spa-Francorchamps,circuit,dry,106.128,108.43426829268293,31.569093023255814,48.231279069767446,29.24806976744186,2,1.0,4.0
Belgian Grand Prix,2024,Logan SARGEANT,SAR,2,Spa-Francorchamps,circuit,dry,107.49,110.07756097560976,31.899279069767445,49.29372093023256,29.525767441860463,2,19.0,17.0
Belgian Grand Prix,2024,Daniel RICCIARDO,RIC,3,Spa-Francorchamps,circuit,dry,107.435,109.39575609756096,31.785238095238096,48.82016279069767,29.472418604651164,2,13.0,10.0
Belgian Grand Prix,2024,Lando NORRIS,NOR,4,Spa-Francorchamps,circuit,dry,105.563,108.51560975609758,31.559255813953488,48.31476744186046,29.222790697674416,2,5.0,5.0
Belgian Grand Prix,2024,Pierre GASLY,GAS,10,Spa-Francorchamps,circuit,dry,107.418,109.64597560975609,31.882837209302327,48.97244186046512,29.44358139534884,2,12.0,13.0
Belgian Grand Prix,2024,Sergio PEREZ,PER,11,Spa-Francorchamps,circuit,dry,104.701,108.94345000000001,32.26748837209302,48.07844186046512,29.579558139534885,3,3.0,7.0
Belgian Grand Prix,2024,Fernando ALONSO,ALO,14,Spa-Francorchamps,circuit,dry,108.051,109.6769761904762,31.63380952380952,48.91781395348837,29.473395348837208,1,9.0,8.0
Belgian Grand Prix,2024,Charles LECLERC,LEC,16,Spa-Francorchamps,circuit,dry,107.013,108.5131219512195,31.936953488372094,47.85753488372092,29.360790697674418,2,2.0,3.0
Belgian Grand Prix,2024,Lance STROLL,STR,18,Spa-Francorchamps,circuit,dry,108.105,109.90192857142858,31.55537209302326,49.26316279069767,29.424093023255818,1,15.0,11.0
Belgian Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Spa-Francorchamps,circuit,dry,107.848,109.9652619047619,31.551162790697674,49.27941860465116,29.469953488372095,1,17.0,14.0
Belgian Grand Prix,2024,Yuki TSUNODA,TSU,22,Spa-Francorchamps,circuit,dry,107.969,110.1737142857143,31.632279069767446,49.39737209302326,29.485139534883725,1,18.0,16.0
Belgian Grand Prix,2024,Alexander ALBON,ALB,23,Spa-Francorchamps,circuit,dry,107.996,109.68341463414635,31.746,49.1796511627907,29.385279069767442,2,11.0,12.0
Belgian Grand Prix,2024,ZHOU Guanyu,ZHO,24,Spa-Francorchamps,circuit,dry,112.099,134.8075,31.676,52.18166666666667,36.12075,0,20.0,
Belgian Grand Prix,2024,Nico HULKENBERG,HUL,27,Spa-Francorchamps,circuit,dry,108.954,110.17231707317072,31.82286046511628,49.41216279069767,29.595604651162787,2,16.0,18.0
Belgian Grand Prix,2024,Esteban OCON,OCO,31,Spa-Francorchamps,circuit,dry,106.957,109.40624390243903,31.55839534883721,49.20393023255814,29.278255813953486,2,10.0,9.0
Belgian Grand Prix,2024,Lewis HAMILTON,HAM,44,Spa-Francorchamps,circuit,dry,106.653,108.26278048780489,31.923000000000002,47.67032558139535,29.35704651162791,2,4.0,1.0
Belgian Grand Prix,2024,Carlos SAINZ,SAI,55,Spa-Francorchamps,circuit,dry,106.364,108.71514634146341,31.830046511627906,48.15395348837209,29.354720930232556,2,8.0,6.0
Belgian Grand Prix,2024,George RUSSELL,RUS,63,Spa-Francorchamps,circuit,dry,107.113,108.56716666666667,31.374452380952384,48.31639534883721,29.208255813953485,1,7.0,
Belgian Grand Prix,2024,Valtteri BOTTAS,BOT,77,Spa-Francorchamps,circuit,dry,107.019,109.84765853658536,31.83606976744186,49.07395348837209,29.529906976744186,2,14.0,15.0
Belgian Grand Prix,2024,Oscar PIASTRI,PIA,81,Spa-Francorchamps,circuit,dry,105.84,108.2789756097561,31.627999999999997,48.06246511627907,29.238953488372093,2,6.0,2.0
Dutch Grand Prix,2024,Max VERSTAPPEN,VER,1,Zandvoort,circuit,dry,74.752,75.6275142857143,25.888714285714286,27.315971830985916,22.697014084507042,1,2.0,2.0
Dutch Grand Prix,2024,Logan SARGEANT,SAR,2,Zandvoort,circuit,dry,75.539,77.1685652173913,26.39294285714286,28.009714285714285,23.039742857142855,1,,16.0
Dutch Grand Prix,2024,Daniel RICCIARDO,RIC,3,Zandvoort,circuit,dry,75.222,76.56104347826086,26.324714285714286,27.602371428571427,22.91057142857143,1,15.0,12.0
Dutch Grand Prix,2024,Lando NORRIS,NOR,4,Zandvoort,circuit,dry,73.817,75.27844285714286,25.70383098591549,27.335929577464785,22.51856338028169,1,1.0,1.0
Dutch Grand Prix,2024,Pierre GASLY,GAS,10,Zandvoort,circuit,dry,74.855,76.40236231884057,26.16604285714286,27.634585714285716,22.906071428571426,1,9.0,9.0
Dutch Grand Prix,2024,Sergio PEREZ,PER,11,Zandvoort,circuit,dry,74.587,75.7799,25.946338028169016,27.445774647887326,22.680140845070422,1,5.0,6.0
Dutch Grand Prix,2024,Fernando ALONSO,ALO,14,Zandvoort,circuit,dry,74.758,76.50027536231885,26.113014492753624,27.695014285714286,22.97792857142857,1,7.0,10.0
Dutch Grand Prix,2024,Charles LECLERC,LEC,16,Zandvoort,circuit,dry,74.585,75.63424285714285,25.91956338028169,27.43547887323944,22.527154929577463,1,6.0,3.0
Dutch Grand Prix,2024,Lance STROLL,STR,18,Zandvoort,circuit,dry,75.255,76.60002898550725,26.246385714285715,27.76412857142857,22.854171428571426,1,8.0,13.0
Dutch Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Zandvoort,circuit,dry,74.954,77.17823188405796,26.490691176470587,28.019757142857145,22.938742857142856,1,14.0,18.0
Dutch Grand Prix,2024,Yuki TSUNODA,TSU,22,Zandvoort,circuit,dry,75.552,76.93976470588235,26.764044117647057,27.729757142857142,23.004228571428573,2,12.0,17.0
Dutch Grand Prix,2024,Alexander ALBON,ALB,23,Zandvoort,circuit,dry,74.434,76.58173529411765,26.493885714285714,27.7147,22.901342857142858,2,,14.0
Dutch Grand Prix,2024,ZHOU Guanyu,ZHO,24,Zandvoort,circuit,dry,75.724,77.5360447761194,27.04323188405797,27.929057971014494,23.171521739130434,2,18.0,20.0
Dutch Grand Prix,2024,Nico HULKENBERG,HUL,27,Zandvoort,circuit,dry,75.657,76.56660869565218,26.18704285714286,27.822642857142856,22.823185714285714,1,13.0,11.0
Dutch Grand Prix,2024,Esteban OCON,OCO,31,Zandvoort,circuit,dry,75.39,76.93586956521739,26.39324285714286,27.71872857142857,23.0914,1,16.0,15.0
Dutch Grand Prix,2024,Lewis HAMILTON,HAM,44,Zandvoort,circuit,dry,73.878,75.65150724637681,26.151914285714287,27.348802816901408,22.664887323943663,2,11.0,8.0
Dutch Grand Prix,2024,Carlos SAINZ,SAI,55,Zandvoort,circuit,dry,74.117,75.6752,25.970281690140848,27.44181690140845,22.53412676056338,1,10.0,5.0
Dutch Grand Prix,2024,George RUSSELL,RUS,63,Zandvoort,circuit,dry,73.927,75.64301449275362,26.16361971830986,27.3586338028169,22.652492957746478,2,4.0,7.0
Dutch Grand Prix,2024,Valtteri BOTTAS,BOT,77,Zandvoort,circuit,dry,75.822,77.15976119402984,26.827797101449274,27.76976811594203,23.103971014492753,2,17.0,19.0
Dutch Grand Prix,2024,Oscar PIASTRI,PIA,81,Zandvoort,circuit,dry,74.237,75.65207142857142,25.72945070422535,27.576422535211268,22.61269014084507,1,3.0,4.0
Italian Grand Prix,2024,Max VERSTAPPEN,VER,1,Monza,circuit,dry,81.745,84.32752,28.434134615384615,28.699673076923077,28.025903846153845,2,7.0,6.0
Italian Grand Prix,2024,Daniel RICCIARDO,RIC,3,Monza,circuit,dry,84.219,85.37033333333333,28.166057692307692,29.11576923076923,28.60423076923077,1,12.0,13.0
Italian Grand Prix,2024,Lando NORRIS,NOR,4,Monza,circuit,dry,81.432,83.79992,28.171211538461538,28.58248076923077,27.82148076923077,2,1.0,3.0
Italian Grand Prix,2024,Pierre GASLY,GAS,10,Monza,circuit,dry,83.755,85.56661224489797,28.52974,29.254921568627452,28.58841176470588,2,14.0,15.0
Italian Grand Prix,2024,Sergio PEREZ,PER,11,Monza,circuit,dry,82.971,84.68172,28.36353846153846,28.899596153846154,28.182576923076923,2,8.0,8.0
Italian Grand Prix,2024,Fernando ALONSO,ALO,14,Monza,circuit,dry,82.944,84.9413,28.373884615384615,28.980634615384613,28.353384615384616,2,11.0,11.0
Italian Grand Prix,2024,Charles LECLERC,LEC,16,Monza,circuit,dry,83.226,84.07176470588234,27.870941176470588,28.604423076923077,28.005153846153846,1,4.0,1.0
Italian Grand Prix,2024,Lance STROLL,STR,18,Monza,circuit,dry,82.232,85.5834375,28.804529411764705,29.31013725490196,28.71719607843137,3,17.0,19.0
Italian Grand Prix,2024,Kevin MAGNUSSEN,MAG,20,Monza,circuit,dry,83.437,85.06029411764706,28.06955769230769,29.08230769230769,28.33078846153846,1,13.0,10.0
Italian Grand Prix,2024,Yuki TSUNODA,TSU,22,Monza,circuit,dry,86.198,90.23899999999999,28.23866666666667,30.5665,31.433833333333336,0,16.0,
Italian Grand Prix,2024,Alexander ALBON,ALB,23,Monza,circuit,dry,83.918,85.29774509803923,28.055038461538462,29.178423076923078,28.46303846153846,1,9.0,9.0
Italian Grand Prix,2024,ZHOU Guanyu,ZHO,24,Monza,circuit,dry,85.092,86.29843999999999,28.346372549019605,29.596431372549016,28.803274509803924,1,20.0,18.0
Italian Grand Prix,2024,Nico HULKENBERG,HUL,27,Monza,circuit,dry,83.275,85.29277551020407,28.933274509803923,29.233980392156862,28.422509803921567,2,10.0,17.0
Italian Grand Prix,2024,Esteban OCON,OCO,31,Monza,circuit,dry,84.343,85.86488,28.20592156862745,29.40143137254902,28.627039215686274,1,15.0,14.0
Italian Grand Prix,2024,Franco COLAPINTO,COL,43,Monza,circuit,dry,83.728,85.48629411764706,28.162230769230767,29.26303846153846,28.46223076923077,1,18.0,12.0
Italian Grand Prix,2024,Lewis HAMILTON,HAM,44,Monza,circuit,dry,81.512,84.11566,28.201372549019606,28.71375,27.987673076923077,2,6.0,5.0
Italian Grand Prix,2024,Carlos SAINZ,SAI,55,Monza,circuit,dry,83.219,84.35670588235294,27.942057692307692,28.783076923076923,28.024923076923077,1,5.0,4.0
Italian Grand Prix,2024,George RUSSELL,RUS,63,Monza,circuit,dry,82.036,84.2131,28.407826923076925,28.766269230769232,27.997634615384616,2,3.0,7.0
Italian Grand Prix,2024,Valtteri BOTTAS,BOT,77,Monza,circuit,dry,83.609,86.12201999999999,28.363607843137256,29.49098039215686,28.64664705882353,1,19.0,16.0
