grandprix,year,driver_name,driver_code,driver_number,track,track_type,wet_dry,fastest_lap_time,avg_lap_time,avg_sector_1_time,avg_sector_2_time,avg_sector_3_time,pitstops,grid_position,finished_position
Miami Grand Prix,2025,Lance STROLL,STR,18,Miami,street,wet,91.769,94.6189697,31.9014375,36.13112121,26.59654545,1,19,16
Miami Grand Prix,2025,Yuki TSUNODA,TSU,22,Miami,street,wet,90.964,93.4691875,31.7879697,35.83272727,26.50415152,1,10,10
Miami Grand Prix,2025,Alexander ALBON,ALB,23,Miami,street,wet,90.482,93.365625,31.77487879,35.54966667,26.40178788,1,7,5
Miami Grand Prix,2025,Nico HULKENBERG,HUL,27,Miami,street,wet,91.015,94.189125,31.9373125,35.99971875,26.61681818,1,16,14
Miami Grand Prix,2025,Liam LAWSON,LAW,30,Miami,street,wet,91.77,98.79325,33.93233333,37.38238462,29.14384615,1,15,
Miami Grand Prix,2025,Esteban OCON,OCO,31,Miami,street,wet,91.122,94.13073529,31.50957576,35.84878788,26.37085294,1,9,12
Miami Grand Prix,2025,Lewis HAMILTON,HAM,44,Miami,street,wet,90.562,92.40642424,31.67315152,35.78818182,26.22755882,1,12,8
Miami Grand Prix,2025,Carlos SAINZ,SAI,55,Miami,street,wet,90.703,93.6248125,32.12475758,35.54693939,26.31984848,1,6,9
Miami Grand Prix,2025,George RUSSELL,RUS,63,Miami,street,wet,90.318,93.0543125,31.32839394,35.68218182,26.43133333,1,5,3
Miami Grand Prix,2025,Oscar PIASTRI,PIA,81,Miami,street,wet,89.822,92.23284375,31.11918182,35.42736364,26.33866667,1,4,1
Miami Grand Prix,2025,Oliver BEARMAN,BEA,87,Miami,street,wet,92.68,93.3695,31.50866667,35.685,26.3335,0,20,
Emilia Romagna Grand Prix,2025,Max VERSTAPPEN,VER,1,Imola,circuit,dry,77.988,85.70873333,28.14425806,30.03985484,29.07729032,2,2,1
Emilia Romagna Grand Prix,2025,Lando NORRIS,NOR,4,Imola,circuit,dry,78.311,85.89906667,27.81101613,30.33279032,29.17074194,2,4,2
Emilia Romagna Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Imola,circuit,dry,80.63,86.32066102,28.04969355,30.42893548,29.28516129,3,14,18
Emilia Romagna Grand Prix,2025,Isack HADJAR,HAD,6,Imola,circuit,dry,79.473,86.05861667,27.76495082,30.38643548,29.42262903,2,9,9
Emilia Romagna Grand Prix,2025,Pierre GASLY,GAS,10,Imola,circuit,dry,80.398,86.71566667,27.89133871,30.5493871,29.24293548,2,10,13
Emilia Romagna Grand Prix,2025,Kimi ANTONELLI,ANT,12,Imola,circuit,dry,80.62,82.563,26.69437209,29.17374419,27.85769767,1,13,
Emilia Romagna Grand Prix,2025,Fernando ALONSO,ALO,14,Imola,circuit,dry,79.894,86.80121667,27.87027419,30.50783871,29.26848387,2,5,11
Emilia Romagna Grand Prix,2025,Charles LECLERC,LEC,16,Imola,circuit,dry,79.048,86.45911667,27.87935484,30.52882258,29.09830645,2,11,6
Emilia Romagna Grand Prix,2025,Lance STROLL,STR,18,Imola,circuit,dry,80.501,86.82923333,27.88748387,30.51330645,29.31590323,2,8,15
Emilia Romagna Grand Prix,2025,Yuki TSUNODA,TSU,22,Imola,circuit,dry,80.039,86.7974918,27.62874194,30.42870968,29.43591935,1,,10
Emilia Romagna Grand Prix,2025,Alexander ALBON,ALB,23,Imola,circuit,dry,78.289,86.1611,27.77759016,30.47969355,29.25448387,2,7,5
Emilia Romagna Grand Prix,2025,Nico HULKENBERG,HUL,27,Imola,circuit,dry,80.401,86.87155738,27.57566129,30.60774194,29.4223871,1,17,12
Emilia Romagna Grand Prix,2025,Liam LAWSON,LAW,30,Imola,circuit,dry,80.473,86.71676667,28.01851613,30.45641935,29.18256452,2,16,14
Emilia Romagna Grand Prix,2025,Esteban OCON,OCO,31,Imola,circuit,dry,81.413,82.45404,27.13352,28.6785,27.52826923,1,18,
Emilia Romagna Grand Prix,2025,Franco COLAPINTO,COL,43,Imola,circuit,dry,80.345,86.81971667,27.81034426,30.5423871,29.32648387,2,15,16
Emilia Romagna Grand Prix,2025,Lewis HAMILTON,HAM,44,Imola,circuit,dry,78.265,85.8198,27.70017742,30.5441129,29.13593548,2,12,4
Emilia Romagna Grand Prix,2025,Carlos SAINZ,SAI,55,Imola,circuit,dry,79.836,86.58188333,27.808,30.47353226,29.28562903,2,6,8
Emilia Romagna Grand Prix,2025,George RUSSELL,RUS,63,Imola,circuit,dry,79.733,86.56971667,27.97569355,30.5148871,29.09433871,2,3,7
Emilia Romagna Grand Prix,2025,Oscar PIASTRI,PIA,81,Imola,circuit,dry,78.894,86.84875,27.86353226,30.49203226,29.09909677,2,1,3
Emilia Romagna Grand Prix,2025,Oliver BEARMAN,BEA,87,Imola,circuit,dry,79.521,86.17223333,28.28875806,30.27345161,29.08224194,2,19,17
Monaco Grand Prix,2025,Max VERSTAPPEN,VER,1,Monte Carlo,circuit,dry,74.23,77.48072,20.40792105,36.41512987,20.68845455,2,5,4
Monaco Grand Prix,2025,Lando NORRIS,NOR,4,Monte Carlo,circuit,dry,73.221,77.25644,20.29048052,36.28312987,20.70564935,2,1,1
Monaco Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Monte Carlo,circuit,dry,74.884,79.00195833,20.75581081,37.14161333,21.53646667,3,16,14
Monaco Grand Prix,2025,Isack HADJAR,HAD,6,Monte Carlo,circuit,dry,75.981,79.08664865,20.84907895,37.14875,21.09898684,2,6,6
Monaco Grand Prix,2025,Pierre GASLY,GAS,10,Monte Carlo,circuit,dry,78.054,87.2824,26.06433333,41.29883333,23.5345,1,18,
Monaco Grand Prix,2025,Kimi ANTONELLI,ANT,12,Monte Carlo,circuit,dry,73.518,80.40304167,21.22081081,37.59732432,21.55390541,2,15,18
Monaco Grand Prix,2025,Fernando ALONSO,ALO,14,Monte Carlo,circuit,dry,75.593,80.54373529,21.56334286,37.59242857,21.38051429,1,7,
Monaco Grand Prix,2025,Charles LECLERC,LEC,16,Monte Carlo,circuit,dry,74.055,77.27058667,20.22344156,36.39087013,20.69079221,2,2,2
Monaco Grand Prix,2025,Lance STROLL,STR,18,Monte Carlo,circuit,dry,74.877,80.11935616,21.09158667,37.52218667,21.46916,2,19,15
Monaco Grand Prix,2025,Yuki TSUNODA,TSU,22,Monte Carlo,circuit,dry,74.913,79.54620548,20.99242667,37.57790667,21.36588,2,12,17
Monaco Grand Prix,2025,Alexander ALBON,ALB,23,Monte Carlo,circuit,dry,74.597,79.32327397,20.99914667,37.14454667,21.24608,2,10,9
Monaco Grand Prix,2025,Nico HULKENBERG,HUL,27,Monte Carlo,circuit,dry,75.223,80.20893151,21.15902667,37.5218,21.48716,2,13,16
Monaco Grand Prix,2025,Liam LAWSON,LAW,30,Monte Carlo,circuit,dry,75.321,79.05381081,20.76721053,37.06040789,21.25219737,2,9,8
Monaco Grand Prix,2025,Esteban OCON,OCO,31,Monte Carlo,circuit,dry,75.157,79.07644595,20.92935526,36.93717105,21.21171053,2,8,7
Monaco Grand Prix,2025,Franco COLAPINTO,COL,43,Monte Carlo,circuit,dry,75.298,79.91891781,21.00362667,37.457,21.46444,2,20,13
Monaco Grand Prix,2025,Lewis HAMILTON,HAM,44,Monte Carlo,circuit,dry,74.09,77.81752,20.48898701,36.52342857,20.85542857,2,4,5
Monaco Grand Prix,2025,Carlos SAINZ,SAI,55,Monte Carlo,circuit,dry,73.988,79.41094521,20.90016,37.2056,21.3164,2,11,10
Monaco Grand Prix,2025,George RUSSELL,RUS,63,Monte Carlo,circuit,dry,73.405,79.67983333,21.09734667,37.07653333,21.47425333,3,14,11
Monaco Grand Prix,2025,Oscar PIASTRI,PIA,81,Monte Carlo,circuit,dry,73.745,77.26513333,20.36611688,36.19688312,20.72738961,2,3,3
Monaco Grand Prix,2025,Oliver BEARMAN,BEA,87,Monte Carlo,circuit,dry,74.855,78.89758904,20.74977333,37.17386667,21.39108,2,17,12
Spanish Grand Prix,2025,Max VERSTAPPEN,VER,1,Catalunya,circuit,dry,77.019,83.13090164,25.63498462,33.60703077,25.45806154,4,3,10
Spanish Grand Prix,2025,Lando NORRIS,NOR,4,Catalunya,circuit,dry,76.187,83.11296774,25.42201538,33.65138462,25.46795385,3,2,2
Spanish Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Catalunya,circuit,dry,78.297,84.3554127,25.15015385,34.05838462,25.6224,2,12,12
Spanish Grand Prix,2025,Isack HADJAR,HAD,6,Catalunya,circuit,dry,77.77,83.85764516,25.57853846,33.51849231,25.59506154,3,9,7
Spanish Grand Prix,2025,Pierre GASLY,GAS,10,Catalunya,circuit,dry,77.896,83.90548387,25.4756,33.68090769,25.57153846,3,8,8
Spanish Grand Prix,2025,Kimi ANTONELLI,ANT,12,Catalunya,circuit,dry,78.255,81.25138,24.71651923,32.71609615,24.53951923,2,6,
Spanish Grand Prix,2025,Fernando ALONSO,ALO,14,Catalunya,circuit,dry,78.128,83.43019355,25.29390769,34.01709231,25.46096923,3,10,9
Spanish Grand Prix,2025,Charles LECLERC,LEC,16,Catalunya,circuit,dry,77.259,83.48341935,25.47878462,33.61536923,25.54515385,3,7,3
Spanish Grand Prix,2025,Yuki TSUNODA,TSU,22,Catalunya,circuit,dry,77.998,83.32883607,25.58866154,33.76710769,25.4532,4,20,13
Spanish Grand Prix,2025,Alexander ALBON,ALB,23,Catalunya,circuit,dry,80.508,82.62104167,26.56715385,33.41361538,25.12553846,2,11,
Spanish Grand Prix,2025,Nico HULKENBERG,HUL,27,Catalunya,circuit,dry,77.575,83.77708065,25.44586154,33.63053846,25.57163077,3,16,5
Spanish Grand Prix,2025,Liam LAWSON,LAW,30,Catalunya,circuit,dry,79.424,84.33798413,25.3566,34.03109231,25.42698462,2,13,11
Spanish Grand Prix,2025,Esteban OCON,OCO,31,Catalunya,circuit,dry,78.624,84.44753968,25.27478462,34.07564615,25.54716923,2,17,16
Spanish Grand Prix,2025,Franco COLAPINTO,COL,43,Catalunya,circuit,dry,78.353,83.75645161,25.49067692,33.86363077,25.51396923,3,19,15
Spanish Grand Prix,2025,Lewis HAMILTON,HAM,44,Catalunya,circuit,dry,77.706,83.5296129,25.53783077,33.62396923,25.56949231,3,5,6
Spanish Grand Prix,2025,Carlos SAINZ,SAI,55,Catalunya,circuit,dry,79.317,83.37608065,25.52786154,34.02069231,25.29567692,3,18,14
Spanish Grand Prix,2025,George RUSSELL,RUS,63,Catalunya,circuit,dry,77.244,83.5831129,25.47315625,33.77786154,25.42647692,3,4,4
Spanish Grand Prix,2025,Oscar PIASTRI,PIA,81,Catalunya,circuit,dry,75.743,83.05295161,25.47983077,33.58709231,25.46378462,3,1,1
Spanish Grand Prix,2025,Oliver BEARMAN,BEA,87,Catalunya,circuit,dry,78.907,83.56740323,25.43609231,33.98652308,25.40204615,3,15,17
Canadian Grand Prix,2025,Max VERSTAPPEN,VER,1,Montreal,circuit,wet,74.287,76.51392188,21.72915942,24.56495652,32.40685507,5,2,2
Canadian Grand Prix,2025,Lando NORRIS,NOR,4,Montreal,circuit,wet,74.229,76.12020635,21.23766154,24.03544615,30.90733846,2,7,18
Canadian Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Montreal,circuit,wet,75.414,78.19676563,22.51516176,24.95335294,32.38330882,4,16,14
Canadian Grand Prix,2025,Isack HADJAR,HAD,6,Montreal,circuit,wet,76.292,78.37820313,22.60916418,24.87467647,32.40905882,4,9,16
Canadian Grand Prix,2025,Pierre GASLY,GAS,10,Montreal,circuit,wet,74.993,78.22053125,22.41536765,24.91135294,32.47197059,4,20,15
Canadian Grand Prix,2025,Kimi ANTONELLI,ANT,12,Montreal,circuit,wet,74.455,76.53342188,21.73411594,24.5847971,32.38228986,5,4,3
Canadian Grand Prix,2025,Fernando ALONSO,ALO,14,Montreal,circuit,wet,75.024,77.51344444,21.95650725,24.52431884,32.33553623,6,6,7
Canadian Grand Prix,2025,Charles LECLERC,LEC,16,Montreal,circuit,wet,74.261,76.929125,21.81056522,24.57686957,32.30531884,5,8,5
Canadian Grand Prix,2025,Lance STROLL,STR,18,Montreal,circuit,wet,74.902,78.38622222,22.43889706,24.68138235,32.73485294,5,18,17
Canadian Grand Prix,2025,Yuki TSUNODA,TSU,22,Montreal,circuit,wet,75.358,78.15110938,22.31692647,24.86126471,32.62783824,4,11,12
Canadian Grand Prix,2025,Alexander ALBON,ALB,23,Montreal,circuit,wet,76.197,78.01813636,21.96168889,24.62004444,31.49908889,1,10,
Canadian Grand Prix,2025,Nico HULKENBERG,HUL,27,Montreal,circuit,wet,75.372,77.54503125,22.01915942,24.68756522,32.13517391,5,13,8
Canadian Grand Prix,2025,Liam LAWSON,LAW,30,Montreal,circuit,wet,76.32,78.08241176,21.89665385,24.74634615,31.49111538,1,19,
Canadian Grand Prix,2025,Esteban OCON,OCO,31,Montreal,circuit,wet,74.593,77.76134375,22.21186765,25.03555882,32.51735294,4,15,9
Canadian Grand Prix,2025,Franco COLAPINTO,COL,43,Montreal,circuit,wet,76.076,78.21153125,22.35511765,24.80954412,32.70105882,4,12,13
Canadian Grand Prix,2025,Lewis HAMILTON,HAM,44,Montreal,circuit,wet,74.805,77.4339375,21.97968116,24.41475362,32.4273913,5,5,6
Canadian Grand Prix,2025,Carlos SAINZ,SAI,55,Montreal,circuit,wet,74.389,77.79767188,22.17669118,25.06541176,32.51673529,4,17,10
Canadian Grand Prix,2025,George RUSSELL,RUS,63,Montreal,circuit,wet,74.119,76.4916875,21.74298551,24.50447826,32.46030435,5,1,1
Canadian Grand Prix,2025,Oscar PIASTRI,PIA,81,Montreal,circuit,wet,74.255,76.67492188,21.76372464,24.62585507,32.31850725,5,3,4
Canadian Grand Prix,2025,Oliver BEARMAN,BEA,87,Montreal,circuit,wet,75.397,78.12967188,22.36414706,24.90523529,32.53160294,4,14,11
Austrian Grand Prix,2025,Max VERSTAPPEN,VER,1,Spielberg,circuit,dry,,,,,,0,7,
Austrian Grand Prix,2025,Lando NORRIS,NOR,4,Spielberg,circuit,dry,68.272,71.11779104,18.29589855,31.66007246,21.62130435,2,1,1
Austrian Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Spielberg,circuit,dry,69.247,71.9525303,18.44230882,32.08986765,21.92302941,2,8,8
Austrian Grand Prix,2025,Isack HADJAR,HAD,6,Spielberg,circuit,dry,70.204,71.91348485,18.31666176,32.31258824,21.99667647,2,13,12
Austrian Grand Prix,2025,Pierre GASLY,GAS,10,Spielberg,circuit,dry,70.151,72.46172727,18.39410294,32.27035294,22.28298529,2,10,13
Austrian Grand Prix,2025,Kimi ANTONELLI,ANT,12,Spielberg,circuit,dry,,,,,,0,9,
Austrian Grand Prix,2025,Fernando ALONSO,ALO,14,Spielberg,circuit,dry,69.935,72.16714925,18.04567647,32.32761765,22.02675,1,11,7
Austrian Grand Prix,2025,Charles LECLERC,LEC,16,Spielberg,circuit,dry,68.765,71.32247761,18.29658824,31.75757971,21.74465217,2,2,3
Austrian Grand Prix,2025,Lance STROLL,STR,18,Spielberg,circuit,dry,69.214,72.34801515,18.40461765,32.27855882,22.1315,2,16,14
Austrian Grand Prix,2025,Yuki TSUNODA,TSU,22,Spielberg,circuit,dry,69.802,72.35292188,18.93856716,32.21122388,22.22937313,3,18,16
Austrian Grand Prix,2025,Alexander ALBON,ALB,23,Spielberg,circuit,dry,70.641,77.72584615,19.80378571,34.28564286,24.34278571,1,12,
Austrian Grand Prix,2025,Nico HULKENBERG,HUL,27,Spielberg,circuit,dry,69.459,71.85242424,18.38813235,32.02280882,21.89476471,2,20,9
Austrian Grand Prix,2025,Liam LAWSON,LAW,30,Spielberg,circuit,dry,69.977,72.079,18.20615942,32.1612029,21.9596087,1,6,6
Austrian Grand Prix,2025,Esteban OCON,OCO,31,Spielberg,circuit,dry,69.55,71.95412121,18.37976471,32.04516176,22.01473529,2,17,10
Austrian Grand Prix,2025,Franco COLAPINTO,COL,43,Spielberg,circuit,dry,69.621,72.43013636,18.50461765,32.37679412,22.0245,2,14,15
Austrian Grand Prix,2025,Lewis HAMILTON,HAM,44,Spielberg,circuit,dry,68.628,71.45102985,18.23124638,31.83714493,21.81527536,2,4,4
Austrian Grand Prix,2025,Carlos SAINZ,SAI,55,Spielberg,circuit,dry,,,,,,0,19,
Austrian Grand Prix,2025,George RUSSELL,RUS,63,Spielberg,circuit,dry,69.372,71.90576119,18.3177971,32.14962319,21.88623188,2,5,5
Austrian Grand Prix,2025,Oscar PIASTRI,PIA,81,Spielberg,circuit,dry,67.924,71.12008955,18.22355072,31.77430435,21.59173913,2,3,2
Austrian Grand Prix,2025,Oliver BEARMAN,BEA,87,Spielberg,circuit,dry,69.96,72.22293939,18.40955882,32.20929412,22.07398529,2,15,11
British Grand Prix,2025,Max VERSTAPPEN,VER,1,Silverstone,circuit,wet,90.179,112.8979184,36.04023529,46.46090196,30.9634902,2,1,5
British Grand Prix,2025,Lando NORRIS,NOR,4,Silverstone,circuit,wet,89.734,111.8191837,36.011,45.71143137,30.5822549,2,3,1
British Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Silverstone,circuit,wet,136.121,136.9505,46.2185,52.1445,38.5875,0,17,
British Grand Prix,2025,Isack HADJAR,HAD,6,Silverstone,circuit,wet,101.705,126.6826,41.6016875,49.1208125,36.166,1,13,
British Grand Prix,2025,Pierre GASLY,GAS,10,Silverstone,circuit,wet,90.751,112.9163469,36.42952941,46.13527451,30.89664706,2,10,6
British Grand Prix,2025,Kimi ANTONELLI,ANT,12,Silverstone,circuit,wet,99.336,128.5893684,44.11368182,51.16359091,35.97322727,3,7,
British Grand Prix,2025,Fernando ALONSO,ALO,14,Silverstone,circuit,wet,90.353,112.792,36.48937255,46.15058824,30.9115098,2,9,9
British Grand Prix,2025,Charles LECLERC,LEC,16,Silverstone,circuit,wet,90.819,112.6246531,36.68682,45.44543137,31.51019608,2,6,14
British Grand Prix,2025,Lance STROLL,STR,18,Silverstone,circuit,wet,92.088,112.4919375,36.69041176,45.94094118,30.74364706,3,18,7
British Grand Prix,2025,Yuki TSUNODA,TSU,22,Silverstone,circuit,wet,90.873,114.2221042,37.27465306,46.69994,31.21378,2,12,15
British Grand Prix,2025,Alexander ALBON,ALB,23,Silverstone,circuit,wet,90.047,112.7503061,36.46411765,46.01676471,31.00323529,2,14,8
British Grand Prix,2025,Nico HULKENBERG,HUL,27,Silverstone,circuit,wet,90.933,112.4716939,36.37494118,45.8692549,30.63901961,2,19,3
British Grand Prix,2025,Liam LAWSON,LAW,30,Silverstone,circuit,wet,,,,,,0,16,
British Grand Prix,2025,Esteban OCON,OCO,31,Silverstone,circuit,wet,90.818,112.2275306,36.59360784,46.20111765,30.89919608,2,15,13
British Grand Prix,2025,Franco COLAPINTO,COL,43,Silverstone,circuit,wet,,,,,,0,20,
British Grand Prix,2025,Lewis HAMILTON,HAM,44,Silverstone,circuit,wet,90.016,112.4470204,36.30690196,45.79013725,30.97590196,2,5,4
British Grand Prix,2025,Carlos SAINZ,SAI,55,Silverstone,circuit,wet,90.645,113.2422041,36.40672549,46.15490196,31.18490196,2,11,12
British Grand Prix,2025,George RUSSELL,RUS,63,Silverstone,circuit,wet,90.869,112.5191633,36.0515098,45.71403922,31.4862549,2,4,10
British Grand Prix,2025,Oscar PIASTRI,PIA,81,Silverstone,circuit,wet,89.337,111.8409592,36.11917647,45.79105882,30.56021569,2,2,2
British Grand Prix,2025,Oliver BEARMAN,BEA,87,Silverstone,circuit,wet,90.921,112.606449,36.347,45.42872549,31.39070588,2,8,11
Belgian Grand Prix,2025,Max VERSTAPPEN,VER,1,Spa-Francorchamps,circuit,wet,106.096,114.6969524,33.11732558,51.21097674,30.88730233,1,4,4
Belgian Grand Prix,2025,Lando NORRIS,NOR,4,Spa-Francorchamps,circuit,wet,105.257,114.5352619,33.10537209,51.02244186,30.78839535,1,1,2
Belgian Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Spa-Francorchamps,circuit,wet,106.966,115.4058571,33.35213953,51.47365116,30.97706977,1,10,9
Belgian Grand Prix,2025,Isack HADJAR,HAD,6,Spa-Francorchamps,circuit,wet,107.667,116.998125,34.04678571,52.06052381,31.48016667,2,8,20
Belgian Grand Prix,2025,Pierre GASLY,GAS,10,Spa-Francorchamps,circuit,wet,107.177,115.604119,33.24546512,51.88046512,30.94076744,1,13,10
Belgian Grand Prix,2025,Kimi ANTONELLI,ANT,12,Spa-Francorchamps,circuit,wet,104.861,115.6472439,33.5167907,51.55151163,31.04618605,2,18,16
Belgian Grand Prix,2025,Fernando ALONSO,ALO,14,Spa-Francorchamps,circuit,wet,105.849,115.5283902,33.61569767,51.2605814,31.21316279,2,19,17
Belgian Grand Prix,2025,Charles LECLERC,LEC,16,Spa-Francorchamps,circuit,wet,106.174,114.7063571,32.94572093,51.419,30.85225581,1,3,3
Belgian Grand Prix,2025,Lance STROLL,STR,18,Spa-Francorchamps,circuit,wet,107.212,115.7758571,33.43355814,51.59986047,31.0902093,1,20,14
Belgian Grand Prix,2025,Yuki TSUNODA,TSU,22,Spa-Francorchamps,circuit,wet,107.241,115.9753095,33.12893023,52.11644186,31.08765116,1,7,13
Belgian Grand Prix,2025,Alexander ALBON,ALB,23,Spa-Francorchamps,circuit,wet,106.813,115.1901905,33.02797674,51.67255814,30.90948837,1,5,6
Belgian Grand Prix,2025,Nico HULKENBERG,HUL,27,Spa-Francorchamps,circuit,wet,105.068,115.483439,33.62825581,51.28376744,31.12846512,2,14,12
Belgian Grand Prix,2025,Liam LAWSON,LAW,30,Spa-Francorchamps,circuit,wet,106.649,115.2964762,33.37369767,51.42869767,30.92469767,1,9,8
Belgian Grand Prix,2025,Esteban OCON,OCO,31,Spa-Francorchamps,circuit,wet,106.744,116.0635476,33.18586047,52.16762791,31.0917907,1,11,15
Belgian Grand Prix,2025,Franco COLAPINTO,COL,43,Spa-Francorchamps,circuit,wet,106.104,116.0361707,33.53939535,51.95997674,31.02181395,2,17,19
Belgian Grand Prix,2025,Lewis HAMILTON,HAM,44,Spa-Francorchamps,circuit,wet,106.534,114.6989048,33.24509302,50.9395814,30.92155814,1,16,7
Belgian Grand Prix,2025,Carlos SAINZ,SAI,55,Spa-Francorchamps,circuit,wet,106.073,115.7097073,33.87776744,51.2272093,31.251,2,15,18
Belgian Grand Prix,2025,George RUSSELL,RUS,63,Spa-Francorchamps,circuit,wet,106.566,115.008119,32.84883721,51.7525814,30.8347907,1,6,5
Belgian Grand Prix,2025,Oscar PIASTRI,PIA,81,Spa-Francorchamps,circuit,wet,105.706,114.4456905,33.03739535,50.95432558,30.82323256,1,2,1
Belgian Grand Prix,2025,Oliver BEARMAN,BEA,87,Spa-Francorchamps,circuit,wet,106.709,115.712881,33.26146512,51.72234884,31.15046512,1,12,11
Hungarian Grand Prix,2025,Max VERSTAPPEN,VER,1,Hungaroring,circuit,dry,79.576,82.15132836,29.9816087,29.40443478,23.24450725,2,8,9
Hungarian Grand Prix,2025,Lando NORRIS,NOR,4,Hungaroring,circuit,dry,79.918,81.34047059,29.67676812,28.96598551,22.96755072,1,3,1
Hungarian Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Hungaroring,circuit,dry,80.705,82.30120588,29.90894203,29.48010145,23.17131884,1,7,6
Hungarian Grand Prix,2025,Isack HADJAR,HAD,6,Hungaroring,circuit,dry,80.802,82.63589552,29.93011765,29.64636765,23.30960294,1,10,11
Hungarian Grand Prix,2025,Pierre GASLY,GAS,10,Hungaroring,circuit,dry,81.433,83.13764179,29.98922059,29.92519118,23.47330882,1,17,19
Hungarian Grand Prix,2025,Kimi ANTONELLI,ANT,12,Hungaroring,circuit,dry,80.745,82.55601493,29.91866176,29.60947059,23.33164706,1,15,10
Hungarian Grand Prix,2025,Fernando ALONSO,ALO,14,Hungaroring,circuit,dry,80.113,82.19166176,30.0237971,29.36808696,23.08249275,1,5,5
Hungarian Grand Prix,2025,Charles LECLERC,LEC,16,Hungaroring,circuit,dry,80.44,81.70640299,30.02226087,28.98415942,23.18773913,2,1,4
Hungarian Grand Prix,2025,Lance STROLL,STR,18,Hungaroring,circuit,dry,80.708,82.33394118,29.85505797,29.53837681,23.18769565,1,6,7
Hungarian Grand Prix,2025,Yuki TSUNODA,TSU,22,Hungaroring,circuit,dry,81.18,82.86383333,30.29297059,29.68647059,23.40933824,2,16,17
Hungarian Grand Prix,2025,Alexander ALBON,ALB,23,Hungaroring,circuit,dry,80.779,82.74878788,30.18127941,29.73255882,23.37060294,2,20,15
Hungarian Grand Prix,2025,Nico HULKENBERG,HUL,27,Hungaroring,circuit,dry,80.013,82.5364697,30.21857353,29.67895588,23.28180882,2,19,13
Hungarian Grand Prix,2025,Liam LAWSON,LAW,30,Hungaroring,circuit,dry,80.457,82.31695588,29.84868116,29.5694058,23.17302899,1,9,8
Hungarian Grand Prix,2025,Esteban OCON,OCO,31,Hungaroring,circuit,dry,81.916,83.11586567,30.03895588,29.86383824,23.49563235,1,18,16
Hungarian Grand Prix,2025,Franco COLAPINTO,COL,43,Hungaroring,circuit,dry,80.827,82.66643939,30.474,29.57694118,23.35516176,2,14,18
Hungarian Grand Prix,2025,Lewis HAMILTON,HAM,44,Hungaroring,circuit,dry,80.022,82.60537313,29.80814706,29.67773529,23.398,1,12,12
Hungarian Grand Prix,2025,Carlos SAINZ,SAI,55,Hungaroring,circuit,dry,79.79,82.75928788,30.17439706,29.75258824,23.31717647,2,13,14
Hungarian Grand Prix,2025,George RUSSELL,RUS,63,Hungaroring,circuit,dry,79.409,81.4378209,29.90815942,29.02230435,23.02091304,2,4,3
Hungarian Grand Prix,2025,Oscar PIASTRI,PIA,81,Hungaroring,circuit,dry,79.412,81.15070149,29.92407246,28.83553623,22.89124638,2,2,2
Hungarian Grand Prix,2025,Oliver BEARMAN,BEA,87,Hungaroring,circuit,dry,81.989,83.61052174,30.35012766,30.02444681,23.60029787,1,11,
Dutch Grand Prix,2025,Max VERSTAPPEN,VER,1,Zandvoort,circuit,dry,72.921,81.07736232,28.04208451,29.18466197,24.90621127,2,3,2
Dutch Grand Prix,2025,Lando NORRIS,NOR,4,Zandvoort,circuit,dry,72.379,79.26242623,27.81174603,28.29142857,24.65490476,2,2,18
Dutch Grand Prix,2025,Gabriel BORTOLETO,BOR,5,Zandvoort,circuit,dry,74.307,81.66181159,28.48715493,29.3796338,24.4388169,2,13,15
Dutch Grand Prix,2025,Isack HADJAR,HAD,6,Zandvoort,circuit,dry,73.327,81.08236232,28.04670423,29.27812676,24.81023944,2,4,3
Dutch Grand Prix,2025,Pierre GASLY,GAS,10,Zandvoort,circuit,dry,75.248,81.81154286,28.33059155,29.41880282,24.60407042,1,14,17
Dutch Grand Prix,2025,Kimi ANTONELLI,ANT,12,Zandvoort,circuit,dry,73.48,80.98260294,28.31487324,29.15070423,24.66704225,3,11,16
Dutch Grand Prix,2025,Fernando ALONSO,ALO,14,Zandvoort,circuit,dry,73.719,81.96930435,28.58209859,29.05664789,24.55315493,2,10,8
Dutch Grand Prix,2025,Charles LECLERC,LEC,16,Zandvoort,circuit,dry,74.557,78.05086,27.12722,27.91852941,23.71558824,2,6,
Dutch Grand Prix,2025,Lance STROLL,STR,18,Zandvoort,circuit,dry,73.822,81.48236232,28.61166197,28.9424507,24.57364789,2,,7
Dutch Grand Prix,2025,Yuki TSUNODA,TSU,22,Zandvoort,circuit,dry,74.354,81.45173913,28.45916901,29.46656338,24.30769014,2,12,9
Dutch Grand Prix,2025,Alexander ALBON,ALB,23,Zandvoort,circuit,dry,73.687,81.12789855,28.09383099,29.40305634,24.639,2,15,5
Dutch Grand Prix,2025,Nico HULKENBERG,HUL,27,Zandvoort,circuit,dry,74.912,81.59127536,28.52735714,29.48871831,24.30083099,2,17,14
